cluster_kmeans,StockCode,Description,transactions_count,quantity_sold,revenue
3,22847,BREAD BIN DINER STYLE IVORY,29,29,483.54999999999995
3,22947,WOODEN ADVENT CALENDAR RED,10,49,483.15000000000003
3,22558,CLOTHES PEGS RETROSPOT PACK 24 ,46,297,478.84999999999997
3,23349,ROLL WRAP VINTAGE CHRISTMAS,40,407,478.51
3,22082,RIBBON REEL STRIPES DESIGN ,48,287,473.55
3,23395,BELLE JARDINIERE CUSHION COVER,37,126,472.5
3,23188,VINTAGE  2 METER FOLDING RULER,21,303,471.15
3,22142,CHRISTMAS CRAFT WHITE FAIRY ,49,330,470.49999999999994
3,22722,SET OF 6 SPICE TINS PANTRY DESIGN,35,119,470.05
3,22630,DOLLY GIRL LUNCH BOX,34,241,469.95
3,23329,DECORATIVE WICKER HEART LARGE,32,284,468.59999999999997
3,22635,CHILDS BREAKFAST SET DOLLY GIRL ,21,48,466.0
3,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,520,465.36
3,72802C,VANILLA SCENT CANDLE JEWELLED BOX,22,115,464.99
3,23293,SET OF 12 FAIRY CAKE BAKING CASES,76,560,464.79999999999995
3,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,281,463.6499999999999
3,22634,CHILDS BREAKFAST SET SPACEBOY ,20,50,462.7
3,22776,SWEETHEART CAKESTAND 3 TIER,25,50,462.7
3,21888,BINGO SET,41,123,461.25
3,22838,3 TIER CAKE TIN RED AND CREAM,16,32,460.79999999999995
3,23256,CHILDRENS CUTLERY SPACEBOY ,40,111,460.65000000000003
3,22485,SET OF 2 WOODEN MARKET CRATES,21,36,459.0
3,22367,CHILDRENS APRON SPACEBOY DESIGN,50,235,458.25
3,22654,DELUXE SEWING KIT ,32,77,458.15000000000003
3,84029E,RED WOOLLY HOTTIE WHITE HEART.,30,109,457.05
3,22141,CHRISTMAS CRAFT TREE TOP ANGEL,41,223,456.30000000000007
3,22828,REGENCY MIRROR WITH SHUTTERS,2,3,455.0
3,22784,LANTERN CREAM GAZEBO ,20,97,454.95
3,22942,CHRISTMAS LIGHTS 10 SANTAS ,20,58,454.15
3,21843,RED RETROSPOT CAKE STAND,24,42,453.9
3,22727,ALARM CLOCK BAKELIKE RED ,45,121,453.75
3,23571,TRADITIONAL NAUGHTS & CROSSES,40,275,453.74999999999994
3,21754,HOME BUILDING BLOCK WORD,35,74,450.2
3,22191,IVORY DINER WALL CLOCK,25,54,448.8
3,22768,FAMILY PHOTO FRAME CORNICE,24,45,447.75
3,22776,SWEETHEART 3 TIER CAKE STAND ,35,45,447.74999999999994
3,21524,DOORMAT SPOTTY HOME SWEET HOME,28,55,447.15
3,22938,CUPCAKE LACE PAPER SET 6,24,236,445.79999999999995
3,23171,REGENCY TEA PLATE GREEN ,21,276,445.79999999999995
3,23491,VINTAGE JINGLE BELLS HEART,20,54,445.5
3,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,356,445.0
3,21481,FAWN BLUE HOT WATER BOTTLE,32,126,442.74
3,22823,CHEST NATURAL WOOD 20 DRAWERS,1,4,440.0
3,85049E,SCANDINAVIAN REDS RIBBONS,42,375,439.11
3,21231,SWEETHEART CERAMIC TRINKET BOX,34,361,437.57
3,21523,DOORMAT FANCY FONT HOME SWEET HOME,23,55,436.65
3,20972,PINK CREAM FELT CRAFT TRINKET BOX ,43,349,436.25
3,23012,GLASS APOTHECARY BOTTLE PERFUME,26,115,436.25
3,23445,ICE CREAM BUBBLES,15,548,432.8399999999999
3,23404,HOME SWEET HOME BLACKBOARD,17,87,430.65000000000003
3,22595,GINGHAM HEART DECORATION,44,506,430.09999999999997
3,22796,PHOTO FRAME 3 CLASSIC HANGING,20,43,427.84999999999997
3,22551,PLASTERS IN TIN SPACEBOY,47,256,422.3999999999999
3,16169E,WRAP 50'S  CHRISTMAS,41,1000,420.0
3,21498,RED RETROSPOT WRAP ,34,1000,420.0
3,23254,CHILDRENS CUTLERY DOLLY GIRL ,37,101,419.15000000000003
3,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,16,254,419.09999999999997
3,22898,CHILDRENS APRON APPLES DESIGN,25,221,415.95
3,22467,GUMBALL COAT RACK,35,163,415.65
3,20711,JUMBO BAG TOYS ,18,215,415.6
3,20712,JUMBO BAG WOODLAND ANIMALS,31,201,414.05
3,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,42,250,412.49999999999994
3,22966,GINGERBREAD MAN COOKIE CUTTER,45,328,410.0
3,84406B,CREAM CUPID HEARTS COAT HANGER,14,104,406.0
3,20828,GLITTER BUTTERFLY CLIPS,34,159,405.45
3,23393,HOME SWEET HOME CUSHION COVER ,36,108,405.0
3,23209,LUNCH BAG VINTAGE DOILY ,40,245,404.25
3,23200,JUMBO BAG PEARS,36,194,403.52000000000004
3,46000S,POLYESTER FILLER PAD 40x40cm,28,278,403.09999999999997
3,84991,60 TEATIME FAIRY CAKE CASES,45,804,401.64000000000004
3,23091,ZINC HERB GARDEN CONTAINER,28,64,400.0
3,C2,CARRIAGE,8,8,400.0
3,21584,RETROSPOT SMALL TUBE MATCHES,30,242,399.3
3,21890,S/6 WOODEN SKITTLES IN COTTON BAG,30,123,399.15
3,22767,TRIPLE PHOTO FRAME CORNICE ,21,40,398.0
3,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,59,468,397.79999999999995
3,23504,PLAYING CARDS JUBILEE UNION JACK,39,318,397.5
3,22750,FELTCRAFT PRINCESS LOLA DOLL,36,107,396.93
3,20971,PINK BLUE FELT CRAFT TRINKET BOX,42,319,396.47
3,85152,HAND OVER THE CHOCOLATE   SIGN ,38,188,394.80000000000007
3,10135,COLOURING PENCILS BROWN TUBE,18,370,393.7
3,21892,TRADITIONAL WOODEN CATCH CUP GAME ,40,312,390.0
3,21064,BOOM BOX SPEAKER BOYS,20,85,388.25
3,22187,GREEN CHRISTMAS TREE CARD HOLDER,30,167,387.75
3,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,39,283,386.54999999999995
3,23126,FELTCRAFT GIRL AMELIE KIT,30,80,386.40000000000003
3,22726,ALARM CLOCK BAKELIKE GREEN,42,103,386.25
3,22694,WICKER STAR ,42,183,384.3
3,84988,SET OF 72 PINK HEART PAPER DOILIES,25,265,384.25
3,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,58,698,383.90000000000003
3,23427,STOOL HOME SWEET HOME ,21,32,383.2
3,23354,6 GIFT TAGS 50'S CHRISTMAS ,47,461,382.63
3,21352,EUCALYPTUS & PINECONE  WREATH,6,100,382.20000000000005
3,22809,SET OF 6 T-LIGHTS SANTA,30,129,380.55000000000007
3,23330,DECORATIVE WICKER HEART MEDIUM,31,304,380.0
3,22418,10 COLOUR SPACEBOY PEN,25,447,379.95
3,23014,GLASS APOTHECARY BOTTLE ELIXIR,26,100,377.0
3,23209,LUNCH BAG DOILEY PATTERN ,17,228,376.2
3,23198,PANTRY MAGNETIC  SHOPPING LIST,49,258,374.09999999999997
3,21257,VICTORIAN SEWING BOX MEDIUM,19,47,373.65000000000003
3,22079,RIBBON REEL HEARTS DESIGN ,32,226,372.9
3,23207,LUNCH BAG ALPHABET DESIGN,41,225,371.25
3,85049A,TRADITIONAL CHRISTMAS RIBBONS,41,296,370.0
3,23133,LARGE IVORY HEART WALL ORGANISER,17,47,368.55
3,23480,MINI LIGHTS WOODLAND MUSHROOMS,21,98,367.5
3,23490,T-LIGHT HOLDER HANGING LOVE BIRD,23,98,367.5
3,22109,FULL ENGLISH BREAKFAST PLATE,24,101,367.23
3,22627,MINT KITCHEN SCALES,21,43,365.5
3,20679,EDWARDIAN PARASOL RED,24,61,362.95000000000005
3,23118,PARISIENNE JEWELLERY DRAWER ,23,48,360.0
3,84987,SET OF 36 TEATIME PAPER DOILIES,25,247,358.15
3,23131,MISTLETOE HEART WREATH CREAM,20,86,356.90000000000003
3,23389,SPACEBOY MINI BACKPACK,32,86,356.90000000000003
3,23396,LE JARDIN BOTANIQUE CUSHION COVER,28,95,356.25
3,23570,TRADITIONAL PICK UP STICKS GAME ,50,285,356.25
3,23013,GLASS APOTHECARY BOTTLE TONIC,26,93,355.35
3,22502,PICNIC BASKET WICKER SMALL,11,65,354.75
3,23081,GREEN METAL BOX ARMY SUPPLIES,21,43,354.75
3,22087,PAPER BUNTING WHITE LACE,12,131,354.45
3,22110,BIRD HOUSE HOT WATER BOTTLE,32,139,354.45
3,22840,ROUND CAKE TIN VINTAGE RED,21,46,353.7
3,84378,SET OF 3 HEART COOKIE CUTTERS,42,252,353.0
3,23424,GINGHAM RECIPE BOOK BOX,24,71,351.45
3,23283,DOORMAT VINTAGE LEAF,17,44,351.3
3,21124,SET/10 BLUE POLKADOT PARTY CANDLES,22,281,351.25
3,85014B,RED RETROSPOT UMBRELLA,24,59,351.05
3,22150,3 STRIPEY MICE FELTCRAFT,46,180,351.0
3,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,16,280,350.0
3,23485,BOTANICAL GARDENS WALL CLOCK ,12,14,350.0
3,22556,PLASTERS IN TIN CIRCUS PARADE ,45,212,349.79999999999995
3,71053,WHITE METAL LANTERN,13,99,349.65
3,21174,POTTERING IN THE SHED METAL SIGN,23,168,349.31
3,22751,FELTCRAFT PRINCESS OLIVIA DOLL,36,93,348.75
3,22781,GUMBALL MAGAZINE RACK,18,47,348.75
3,22844,VINTAGE CREAM DOG FOOD CONTAINER,21,41,348.5
3,17096,ASSORTED LAQUERED INCENSE HOLDERS,3,2043,348.27000000000004
3,23266,SET OF 3 WOODEN STOCKING DECORATION,43,278,347.5
3,22991,GIRAFFE WOODEN RULER,25,177,345.15
3,22568,FELTCRAFT CUSHION OWL,29,92,345.0
3,22383,LUNCH BAG SUKI DESIGN ,46,209,344.84999999999997
3,23340,VINTAGE CHRISTMAS CAKE FRILL,19,209,344.84999999999997
3,22300,COFFEE MUG DOG + BALL DESIGN,22,135,344.25
3,22553,PLASTERS IN TIN SKULLS,50,208,343.19999999999993
3,20973,12 PENCIL SMALL TUBE WOODLAND,38,526,341.90000000000003
3,22549,PICTURE DOMINOES,26,235,340.75
3,22804,CANDLEHOLDER PINK HANGING HEART,21,124,340.2
3,22557,PLASTERS IN TIN VINTAGE PAISLEY ,48,206,339.9
3,21623,VINTAGE UNION JACK MEMOBOARD,22,34,338.29999999999995
3,21172,PARTY METAL SIGN ,35,233,337.84999999999997
3,23170,REGENCY TEA PLATE ROSES ,15,210,336.9
3,21985,PACK OF 12 HEARTS DESIGN TISSUES ,36,989,336.46999999999997
3,22089,PAPER BUNTING VINTAGE PAISLEY,24,114,336.30000000000007
3,23437, 50'S CHRISTMAS GIFT BAG LARGE,18,268,335.0
3,23534,WALL ART STOP FOR TEA ,20,58,334.3
3,21495,SKULLS AND CROSSBONES WRAP,15,850,333.0
3,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,58,1002,331.46
3,23295,SET OF 12 MINI LOAF BAKING CASES,61,399,331.16999999999996
3,23157,SET OF 6 NATIVITY MAGNETS ,17,158,328.64
3,23041,PAPER LANTERN 9 POINT SNOW STAR,12,79,327.85
3,47567B,TEA TIME KITCHEN APRON,8,66,327.70000000000005
3,22812,PACK 3 BOXES CHRISTMAS PANNETONE,17,168,327.59999999999997
3,22741,FUNKY DIVA PEN,8,384,326.4
3,21974,SET OF 36 PAISLEY FLOWER DOILIES,34,225,326.25
3,23265,SET OF 3 WOODEN TREE DECORATIONS,42,261,326.25
3,22959,WRAP CHRISTMAS VILLAGE,34,775,325.5
3,22169,FAMILY ALBUM WHITE PICTURE FRAME,20,38,323.0
3,22792,FLUTED ANTIQUE CANDLE HOLDER,17,402,322.97999999999996
3,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,27,101,322.69
3,85053,FRENCH ENAMEL CANDLEHOLDER,23,163,322.62
3,22508,DOORSTOP RETROSPOT HEART,26,86,322.5
3,23007, SPACEBOY BABY GIFT SET,16,19,322.04999999999995
3,85061W,WHITE JEWELLED HEART DECORATION,12,450,322.02
3,20975,12 PENCILS SMALL TUBE RED RETROSPOT,40,494,321.1
3,20723,STRAWBERRY CHARLOTTE BAG,24,408,320.8
3,22273,FELTCRAFT DOLL MOLLY,26,110,319.70000000000005
3,23127,FELTCRAFT GIRL NICOLE KIT,22,66,317.1
3,21770,OPEN CLOSED METAL SIGN,39,64,316.8
3,22302,COFFEE MUG PEARS  DESIGN,18,130,315.3
3,51014C,"FEATHER PEN,COAL BLACK",20,780,315.24
3,21500,PINK POLKADOT WRAP ,25,750,315.0
3,47504K,ENGLISH ROSE GARDEN SECATEURS,32,389,313.39000000000004
3,23251,VINTAGE RED ENAMEL TRIM MUG ,13,264,309.84000000000003
3,21390,FILIGRIS HEART WITH BUTTERFLY,18,245,306.25
3,22732,3D VINTAGE CHRISTMAS STICKERS ,21,245,306.25
3,23166,MEDIUM CERAMIC TOP STORAGE JAR,21,261,306.09000000000003
3,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,18,36,306.0
3,22424,ENAMEL BREAD BIN CREAM,20,24,306.0
3,23177,TREASURE ISLAND BOOK BOX,39,136,306.0
3,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,27,95,305.75
3,84568,GIRLS ALPHABET IRON ON PATCHES ,2,1728,305.28000000000003
3,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,29,289,304.57
3,21499,BLUE POLKADOT WRAP,26,725,304.5
3,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,18,34,304.29999999999995
3,23165,LARGE CERAMIC TOP STORAGE JAR,22,184,303.59999999999997
3,23494,VINTAGE DOILY DELUXE SEWING KIT ,26,51,303.45000000000005
3,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,21,73,302.95
3,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,30,146,302.12
3,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,31,183,301.95
3,23294,SET OF 6 SNACK LOAF BAKING CASES,51,363,301.28999999999996
3,22733,3D TRADITIONAL CHRISTMAS STICKERS,21,241,301.25
3,22689,DOORMAT MERRY CHRISTMAS RED ,14,38,300.9
3,22652,TRAVEL SEWING KIT,30,182,300.3
3,23065,LARGE DECO JEWELLERY STAND,15,24,300.0
3,22839,3 TIER CAKE TIN GREEN AND CREAM,16,20,299.0
3,23407,SET OF 2 TRAYS HOME SWEET HOME,17,30,298.5
3,22659,LUNCH BOX I LOVE LONDON,25,153,298.35
3,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,25,101,297.95000000000005
3,20979,36 PENCILS TUBE RED RETROSPOT,30,238,297.5
3,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,14,44,297.0
3,22798,ANTIQUE GLASS DRESSING TABLE POT,15,107,296.45
3,21804,WHITE CHRISTMAS GARLAND STARS TREES,15,79,296.25
3,20719,WOODLAND CHARLOTTE BAG,33,348,295.8
3,22907,PACK OF 20 NAPKINS PANTRY DESIGN,48,348,295.79999999999995
3,21497,FANCY FONTS BIRTHDAY WRAP,24,700,294.0
3,23162,REGENCY TEA STRAINER,9,84,292.92
3,23035,DRAWER KNOB CERAMIC IVORY,21,202,292.9
3,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,25,78,292.5
3,20982,12 PENCILS TALL TUBE SKULLS,37,343,291.55
3,22690,DOORMAT HOME SWEET HOME BLUE ,18,37,291.15
3,23213,STAR WREATH DECORATION WITH BELL,22,232,290.0
3,23500,KEY RING BASEBALL BOOT ASSORTED ,14,232,290.0
3,23352,ROLL WRAP 50'S RED CHRISTMAS ,28,231,288.75
3,23394,POSTE FRANCE CUSHION COVER,25,77,288.75
3,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,18,29,288.54999999999995
3,22989,SET 2 PANTRY DESIGN TEA TOWELS,31,88,286.0
3,21034,REX CASH+CARRY JUMBO SHOPPER,145,301,285.95
3,82600,NO SINGING METAL SIGN,20,136,285.6
3,23232,WRAP VINTAGE LEAF DESIGN,22,675,283.5
3,22413,METAL SIGN TAKE IT OR LEAVE IT ,25,96,283.20000000000005
3,84997C,CHILDRENS CUTLERY POLKADOT BLUE,17,68,282.20000000000005
3,23365,SET 12 COLOUR PENCILS LOVE LONDON,25,433,281.45
3,20983,12 PENCILS TALL TUBE RED RETROSPOT,34,331,281.34999999999997
3,22464,HANGING METAL HEART LANTERN,21,183,281.30999999999995
3,23210,WHITE ROCKING HORSE HAND PAINTED,22,225,281.25
3,22297,HEART IVORY TRELLIS SMALL,13,224,280.0
3,21155,RED RETROSPOT PEG BAG,21,110,279.59999999999997
3,22084,PAPER CHAIN KIT EMPIRE,6,105,277.75
3,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,33,222,277.5
3,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,30,246,277.2
3,23275,SET OF 3 HANGING OWLS OLLIE BEAK,40,221,276.25
3,22075,6 RIBBONS ELEGANT CHRISTMAS ,18,188,275.87999999999994
3,21463,MIRRORED DISCO BALL ,15,49,275.55
3,21588,RETROSPOT GIANT TUBE MATCHES,26,108,275.4
3,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,36,131,275.1
3,23314,VINTAGE CHRISTMAS TABLECLOTH,12,22,275.0
3,23438, RED SPOT GIFT BAG LARGE,17,220,275.0
3,22593,CHRISTMAS GINGHAM STAR,25,323,274.54999999999995
3,22639,SET OF 4 NAPKIN CHARMS HEARTS,21,114,274.53999999999996
3,22606,WOODEN SKITTLES GARDEN SET,11,18,274.3
3,85015,SET OF 12  VINTAGE POSTCARD SET,27,381,274.25
3,22430,ENAMEL WATERING CAN CREAM,22,55,272.25
3,22295,HEART FILIGREE DOVE LARGE,17,165,272.24999999999994
3,22816,CARD MOTORBIKE SANTA,37,648,272.16
3,22946,WOODEN ADVENT CALENDAR CREAM,8,19,271.65
3,23239,SET OF 4 KNICK KNACK TINS POPPIES,19,65,269.75
3,22366,DOORMAT AIRMAIL ,16,35,269.55
3,22738,RIBBON REEL SNOWY VILLAGE,25,163,268.95
3,22801,ANTIQUE GLASS PEDESTAL BOWL,18,73,267.99
3,22970,LONDON BUS COFFEE MUG,24,105,267.75
3,23176,ABC TREASURE BOOK BOX ,30,119,267.75
3,47566B,TEA TIME PARTY BUNTING,15,54,267.3
3,21156,RETROSPOT CHILDRENS APRON,26,137,267.15
3,23132,SMALL IVORY HEART WALL ORGANISER,17,48,266.4
3,22294,HEART FILIGREE DOVE  SMALL,12,213,266.25
3,23236,STORAGE TIN VINTAGE DOILY ,14,92,265.88
3,22636,CHILDS BREAKFAST SET CIRCUS PARADE,13,32,265.2
3,21930,JUMBO STORAGE BAG SKULLS,20,127,264.16
3,22906,12 MESSAGE CARDS WITH ENVELOPES,34,160,263.99999999999994
3,21993,FLORAL FOLK STATIONERY SET,31,201,263.15
3,21820,GLITTER HEART GARLAND WITH BELLS ,17,70,262.5
3,22592,CARDHOLDER HOLLY WREATH METAL,16,70,262.5
3,23297,SET 40 HEART SHAPE PETIT FOUR CASES,15,159,262.34999999999997
3,22696,WICKER WREATH LARGE,25,134,261.3
3,22271,FELTCRAFT DOLL ROSIE,20,90,260.70000000000005
3,22301,COFFEE MUG CAT + BIRD DESIGN,19,102,260.09999999999997
3,22488,NATURAL SLATE RECTANGLE CHALKBOARD,29,157,259.04999999999995
3,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,23,187,257.75
3,21616,4 PEAR BOTANICAL DINNER CANDLES,28,196,257.5
3,22737,RIBBON REEL CHRISTMAS PRESENT ,26,156,257.4
3,23238,SET OF 4 KNICK KNACK TINS LONDON ,18,62,257.3
3,22465,HANGING METAL STAR LANTERN,15,162,256.97999999999996
3,22274,FELTCRAFT DOLL EMILY,25,87,256.65000000000003
3,23306,SET OF 36 DOILIES PANTRY DESIGN,20,177,256.65
3,22193,RED DINER WALL CLOCK,16,30,255.0
3,23342,MINT DINER WALL CLOCK,18,30,255.0
3,21213,PACK OF 72 SKULL CAKE CASES,48,462,254.10000000000002
3,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,30,302,254.06
3,23174,REGENCY SUGAR BOWL GREEN,17,61,253.15000000000003
3,23092,LARGE ANTIQUE WHITE PHOTO FRAME,13,32,252.8
3,20977,36 PENCILS TUBE WOODLAND,18,202,252.5
3,22505,MEMO BOARD COTTAGE DESIGN,19,51,252.45000000000002
3,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,14,304,252.32
3,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,26,120,252.0
3,22303,COFFEE MUG APPLES DESIGN,13,105,251.54999999999998
3,21745,GAOLERS KEYS DECORATIVE GARDEN ,13,67,251.25
3,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,13,152,250.79999999999995
3,22971,QUEENS GUARD COFFEE MUG,22,98,249.89999999999998
3,22306,SILVER MUG BONE CHINA TREE OF LIFE,24,233,249.26000000000002
3,23255,CHILDRENS CUTLERY CIRCUS PARADE,19,60,249.0
3,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,28,248.59999999999997
3,23172,REGENCY TEA PLATE PINK,13,150,247.49999999999997
3,22429,ENAMEL MEASURING JUG CREAM,34,58,246.5
3,22779,WOODEN OWLS LIGHT GARLAND ,14,58,246.5
3,22489,PACK OF 12 TRADITIONAL CRAYONS,38,583,244.86
3,51014A,"FEATHER PEN,HOT PINK",29,613,244.59
3,23418,LAVENDER TOILETTE BOTTLE,12,124,244.0
3,23367,SET 12 COLOUR PENCILS SPACEBOY ,40,374,243.10000000000002
3,22662,LUNCH BAG DOLLY GIRL DESIGN,27,147,242.54999999999998
3,20718,RED RETROSPOT SHOPPER BAG,26,194,242.5
3,48184,DOORMAT ENGLISH ROSE ,16,30,242.4
3,71459,HANGING JAM JAR T-LIGHT HOLDERS,17,285,242.24999999999997
3,21422,PORCELAIN ROSE SMALL,6,329,242.20999999999998
3,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,24,78,242.0
3,23144,ZINC T-LIGHT HOLDER STARS SMALL,21,291,241.52999999999997
3,22748,POPPY'S PLAYHOUSE KITCHEN,36,115,241.50000000000003
3,16161P,WRAP ENGLISH ROSE ,25,575,241.5
3,23414,ZINC BOX SIGN HOME,11,26,241.17999999999998
3,23388,WOODLAND MINI BACKPACK,18,58,240.70000000000002
3,23090,VINTAGE GLASS T-LIGHT HOLDER,24,290,240.7
3,22588,CARD HOLDER GINGHAM HEART,18,83,239.87
3,21787,RAIN PONCHO RETROSPOT,17,281,238.85
3,22120,WELCOME  WOODEN BLOCK LETTERS,13,24,238.79999999999998
3,22501,PICNIC BASKET WICKER LARGE,10,24,238.79999999999998
3,22186,RED STAR CARD HOLDER,20,111,238.45
3,22147,FELTCRAFT BUTTERFLY HEARTS,33,166,238.29999999999998
3,22580,ADVENT CALENDAR GINGHAM SACK,20,40,238.0
3,22466,FAIRY TALE COTTAGE NIGHT LIGHT,16,122,237.89999999999998
3,21670,BLUE SPOT CERAMIC DRAWER KNOB,16,179,237.54999999999998
3,22637,PIGGY BANK RETROSPOT ,11,95,237.29999999999998
3,22644,CERAMIC CHERRY CAKE MONEY BANK,24,243,236.81
3,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,18,140,236.60000000000002
3,22355,CHARLOTTE BAG SUKI DESIGN,30,278,236.3
3,23194,GYMKHANA TREASURE BOOK BOX,34,105,236.25
3,22813,PACK 3 BOXES BIRD PANNETONE ,12,121,235.95
3,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,20,219,235.35
3,22563,HAPPY STENCIL CRAFT,43,188,235.0
3,21992,VINTAGE PAISLEY STATIONERY SET,38,185,234.65
3,21533,RETROSPOT LARGE MILK JUG,22,49,234.15
3,23399,HOME SWEET HOME HANGING HEART,26,275,233.75
3,21907,I'M ON HOLIDAY METAL SIGN,24,111,233.10000000000002
3,22507,MEMO BOARD RETROSPOT  DESIGN,25,47,232.65
3,22550,HOLIDAY FUN LUDO,21,62,232.5
3,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,12,56,232.40000000000003
3,22154,ANGEL DECORATION 3 BUTTONS ,18,552,231.84
3,21975,PACK OF 60 DINOSAUR CAKE CASES,35,420,231.00000000000003
3,84832,ZINC WILLIE WINKIE  CANDLE STICK,22,271,230.35
3,21169,YOU'RE CONFUSING ME METAL SIGN ,28,136,229.84
3,22610,PENS ASSORTED FUNNY FACE,26,1080,229.68
3,22626,BLACK KITCHEN SCALES,12,27,229.5
3,21385,IVORY HANGING DECORATION  HEART,19,268,227.79999999999998
3,22562,MONSTERS STENCIL CRAFT,35,182,227.5
3,22669,RED BABY BUNTING ,17,77,227.15
3,20829,GLITTER HANGING BUTTERFLY STRING,14,108,226.8
3,22818,CARD CHRISTMAS VILLAGE,32,540,226.8
3,22983,CARD BILLBOARD FONT,43,540,226.8
3,23535,WALL ART BICYCLE SAFETY,16,38,226.10000000000002
3,23189,SET OF 12 FORK CANDLES,19,78,225.42
3,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,17,53,225.25
3,22655,VINTAGE RED KITCHEN CABINET,2,3,225.0
3,84580,MOUSE TOY WITH PINK T-SHIRT,20,60,225.0
3,22594,CHRISTMAS GINGHAM TREE,22,264,224.39999999999998
3,22810,SET OF 6 T-LIGHTS SNOWMEN,19,76,224.20000000000002
3,85034C,3 ROSE MORRIS BOXED CANDLES,26,176,223.0
3,23052,RECYCLED ACAPULCO MAT TURQUOISE,13,27,222.75
3,23241,TREASURE TIN GYMKHANA DESIGN,25,107,222.56
3,22575,METAL MERRY CHRISTMAS WREATH,13,114,222.29999999999998
3,22584,PACK OF 6 PANNETONE GIFT BOXES,18,87,221.84999999999997
3,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,16,59,221.25
3,22988,SOLDIERS EGG CUP ,25,177,221.25
3,23252,VINTAGE RED ENAMEL TRIM JUG ,22,59,221.25
3,22192,BLUE DINER WALL CLOCK,16,26,221.0
3,21429,RED GINGHAM ROSE JEWELLERY BOX,23,113,220.35
3,22499,WOODEN UNION JACK BUNTING,16,37,220.15
3,84970S,HANGING HEART ZINC T-LIGHT HOLDER,27,259,220.14999999999998
3,22185,SLATE TILE NATURAL HANGING,17,142,219.89999999999998
3,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,24,158,219.5
3,23042,PAPER LANTERN 7 POINT SNOW STAR,4,33,219.45
3,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,12,22,218.89999999999998
3,23100,SILVER BELLS TABLE DECORATION,30,175,218.75
3,21218,RED SPOTTY BISCUIT TIN,16,59,218.25
3,21980,PACK OF 12 RED RETROSPOT TISSUES ,34,622,218.07999999999998
3,22728,ALARM CLOCK BAKELIKE PINK,25,58,217.5
3,22730,ALARM CLOCK BAKELIKE IVORY,21,58,217.5
3,23147,SINGLE ANTIQUE ROSE HOOK IVORY,24,150,217.49999999999997
3,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,24,103,216.3
3,82583,HOT BATHS METAL SIGN,18,103,216.3
3,72799E,IVORY PILLAR CANDLE SILVER FLOCK,14,74,216.14000000000001
3,82001S,VINYL RECORD FRAME SILVER,4,62,215.22
3,22417,PACK OF 60 SPACEBOY CAKE CASES,38,390,214.50000000000003
3,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,17,171,213.75
3,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,546,212.94
3,21703,BAG 125g SWIRLY MARBLES,34,534,212.76000000000002
3,22899,CHILDREN'S APRON DOLLY GIRL ,25,101,212.10000000000002
3,48173C,DOORMAT BLACK FLOCK ,13,26,210.9
3,22041,"RECORD FRAME 7"" SINGLE SIZE ",9,91,210.45000000000002
3,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,9,139,210.14999999999998
