CustomerID,last_purchase,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment,cluster_kmeans,cluster_label
16811,2011-12-05 11:39:00,5,2,547.07,5,1,3,9,Occasional,3,Occasional
16812,2010-12-14 12:35:00,361,1,479.35,1,1,3,5,At risk / Low value,1,At risk / Low value
16813,2011-12-01 14:03:00,8,10,1652.18,5,4,4,13,VIP / High value,2,VIP / High value
16814,2011-11-25 13:27:00,14,22,6408.2,4,4,5,13,VIP / High value,2,VIP / High value
16816,2011-08-28 14:16:00,103,4,417.06,2,2,2,6,At risk / Low value,0,Occasional
16817,2011-12-07 11:03:00,3,13,1446.95,5,4,4,13,VIP / High value,2,VIP / High value
16818,2011-11-29 10:41:00,11,13,3317.97,5,4,5,14,VIP / High value,2,VIP / High value
16820,2011-09-05 12:06:00,96,1,497.61,2,1,3,6,At risk / Low value,3,Occasional
16823,2011-04-26 15:00:00,227,1,358.38,1,1,2,4,At risk / Low value,1,At risk / Low value
16824,2011-11-24 12:38:00,16,2,460.64,4,1,2,7,Occasional,3,Occasional
16825,2011-11-01 11:51:00,39,2,775.1800000000001,3,1,3,7,Occasional,3,Occasional
16826,2011-10-19 14:05:00,51,1,341.7,3,1,2,6,At risk / Low value,3,Occasional
16828,2011-09-07 15:10:00,93,2,128.5,2,1,1,4,At risk / Low value,3,Occasional
16829,2011-07-06 10:48:00,157,1,197.22,2,1,1,4,At risk / Low value,1,At risk / Low value
16830,2011-11-01 11:35:00,39,1,325.91,3,1,2,6,At risk / Low value,3,Occasional
16832,2011-06-08 15:36:00,184,3,199.15,1,2,1,4,At risk / Low value,1,At risk / Low value
16833,2011-12-08 14:39:00,1,4,1106.53,5,2,4,11,Loyal,0,Occasional
16834,2011-04-26 09:37:00,228,1,413.46,1,1,2,4,At risk / Low value,1,At risk / Low value
16835,2011-08-03 13:50:00,128,2,180.85,2,1,1,4,At risk / Low value,3,Occasional
16836,2011-10-31 10:05:00,40,2,251.87,3,1,2,6,At risk / Low value,3,Occasional
16837,2011-11-08 14:27:00,31,12,3167.73,4,4,5,13,VIP / High value,2,VIP / High value
16838,2011-05-26 13:13:00,197,3,582.9,1,2,3,6,At risk / Low value,1,At risk / Low value
16839,2011-12-01 09:03:00,9,39,15357.78,5,4,5,14,VIP / High value,2,VIP / High value
16841,2011-11-03 11:51:00,37,7,1774.62,3,3,4,10,Loyal,0,Occasional
16842,2011-10-06 17:38:00,64,4,1260.44,3,2,4,9,Occasional,0,Occasional
16843,2011-10-28 09:06:00,43,17,10183.82,3,4,5,12,Loyal,2,VIP / High value
16846,2011-10-20 13:55:00,50,1,214.32,3,1,1,5,At risk / Low value,3,Occasional
16847,2011-10-27 13:29:00,43,1,193.44,3,1,1,5,At risk / Low value,3,Occasional
16848,2011-10-18 08:42:00,53,1,281.42,3,1,2,6,At risk / Low value,3,Occasional
16849,2011-06-06 09:16:00,187,1,124.57,1,1,1,3,At risk / Low value,1,At risk / Low value
16850,2011-01-10 11:09:00,334,1,332.41,1,1,2,4,At risk / Low value,1,At risk / Low value
16851,2011-12-05 13:32:00,4,3,342.45,5,2,2,9,Occasional,3,Occasional
16852,2011-11-29 13:22:00,10,2,144.91000000000003,5,1,1,7,Occasional,3,Occasional
16855,2011-11-16 12:03:00,24,2,328.4,4,1,2,7,Occasional,3,Occasional
16856,2011-11-25 08:59:00,15,1,35.400000000000006,4,1,1,6,At risk / Low value,3,Occasional
16858,2010-12-08 14:52:00,366,2,345.89000000000004,1,1,2,4,At risk / Low value,1,At risk / Low value
16859,2011-08-25 14:12:00,106,5,473.14,2,3,2,7,Occasional,0,Occasional
16861,2011-10-11 09:05:00,60,3,151.65,3,2,1,6,At risk / Low value,3,Occasional
16863,2011-11-10 15:23:00,29,4,481.35,4,2,3,9,Occasional,0,Occasional
16866,2011-07-22 10:06:00,141,3,207.73999999999998,2,2,1,5,At risk / Low value,3,Occasional
16869,2011-11-17 12:02:00,23,5,797.3199999999999,4,3,3,10,Loyal,0,Occasional
16871,2011-11-17 19:27:00,22,7,2761.4900000000002,4,3,5,12,Loyal,0,Occasional
16872,2011-09-23 16:05:00,77,3,680.02,2,2,3,7,Occasional,0,Occasional
16873,2011-12-05 12:05:00,5,10,7066.31,5,4,5,14,VIP / High value,2,VIP / High value
16875,2011-10-06 19:20:00,64,9,2023.47,3,4,5,12,Loyal,0,Occasional
16877,2011-11-27 13:47:00,12,6,846.62,4,3,3,10,Loyal,0,Occasional
16880,2011-11-09 11:33:00,31,7,1491.43,4,3,4,11,Loyal,0,Occasional
16881,2011-10-04 10:33:00,67,1,432.0,3,1,2,6,At risk / Low value,3,Occasional
16882,2011-10-04 10:42:00,67,3,705.12,3,2,3,8,Occasional,0,Occasional
16883,2011-06-05 12:51:00,187,2,272.48,1,1,2,4,At risk / Low value,1,At risk / Low value
16884,2011-11-02 11:52:00,38,2,429.84000000000003,3,1,2,6,At risk / Low value,3,Occasional
16885,2011-11-24 13:40:00,15,3,450.41,4,2,2,8,Occasional,3,Occasional
16887,2011-11-04 14:07:00,35,1,192.32999999999998,3,1,1,5,At risk / Low value,3,Occasional
16889,2011-05-29 11:05:00,195,3,1578.67,1,2,4,7,Occasional,0,Occasional
16891,2011-12-08 11:15:00,2,5,742.43,5,3,3,11,Loyal,0,Occasional
16892,2011-12-08 13:18:00,1,7,489.49,5,3,3,11,Loyal,0,Occasional
16893,2010-12-08 12:06:00,367,1,145.93,1,1,1,3,At risk / Low value,1,At risk / Low value
16895,2011-10-06 12:15:00,65,1,202.27,3,1,1,5,At risk / Low value,3,Occasional
16897,2011-02-13 15:45:00,299,3,213.03,1,2,1,4,At risk / Low value,1,At risk / Low value
16898,2011-11-13 15:44:00,26,4,436.68,4,2,2,8,Occasional,0,Occasional
16899,2011-12-02 12:03:00,8,6,1271.06,5,3,4,12,Loyal,0,Occasional
16900,2011-11-28 10:50:00,12,5,187.6900000000001,4,3,1,8,Occasional,3,Occasional
16902,2011-08-15 14:17:00,116,1,1706.88,2,1,4,7,Occasional,0,Occasional
16903,2011-11-10 15:32:00,29,1,363.2,4,1,2,7,Occasional,3,Occasional
16904,2011-12-05 13:10:00,4,16,3653.75,5,4,5,14,VIP / High value,2,VIP / High value
16905,2011-12-04 14:01:00,5,8,3020.65,5,4,5,14,VIP / High value,2,VIP / High value
16906,2011-09-19 11:49:00,82,4,559.59,2,2,3,7,Occasional,0,Occasional
16907,2011-11-10 18:04:00,29,5,928.76,4,3,4,11,Loyal,0,Occasional
16909,2011-10-06 18:06:00,64,2,364.14,3,1,2,6,At risk / Low value,3,Occasional
16910,2011-12-05 12:51:00,4,8,1508.96,5,4,4,13,VIP / High value,0,Occasional
16912,2011-11-16 15:51:00,23,14,2508.87,4,4,5,13,VIP / High value,2,VIP / High value
16913,2011-02-22 12:56:00,290,1,113.44,1,1,1,3,At risk / Low value,1,At risk / Low value
16914,2011-11-03 15:27:00,36,1,183.76,3,1,1,5,At risk / Low value,3,Occasional
16915,2011-11-30 16:39:00,9,6,621.6800000000001,5,3,3,11,Loyal,0,Occasional
16916,2011-11-16 12:08:00,24,2,562.41,4,1,3,8,Occasional,3,Occasional
16917,2011-03-08 11:55:00,277,1,391.52,1,1,2,4,At risk / Low value,1,At risk / Low value
16918,2011-10-21 12:50:00,50,7,1043.34,3,3,4,10,Loyal,0,Occasional
16919,2011-07-06 13:35:00,156,11,2592.25,2,4,5,11,Loyal,2,VIP / High value
16921,2011-10-09 16:22:00,61,1,154.18,3,1,1,5,At risk / Low value,3,Occasional
16923,2011-11-27 13:00:00,12,26,6488.3,4,4,5,13,VIP / High value,2,VIP / High value
16924,2011-11-18 12:53:00,21,4,722.64,4,2,3,9,Occasional,0,Occasional
16926,2010-12-03 13:42:00,371,1,230.25,1,1,1,3,At risk / Low value,1,At risk / Low value
16927,2011-08-16 11:10:00,116,3,543.05,2,2,3,7,Occasional,3,Occasional
16928,2011-09-20 15:10:00,80,19,2748.6,2,4,5,11,Loyal,2,VIP / High value
16929,2011-12-06 08:37:00,4,7,1295.39,5,3,4,12,Loyal,0,Occasional
16930,2011-11-13 16:13:00,26,3,378.89,4,2,2,8,Occasional,3,Occasional
16931,2011-12-04 13:15:00,5,21,4554.87,5,4,5,14,VIP / High value,2,VIP / High value
16932,2011-10-17 14:12:00,53,1,150.23000000000002,3,1,1,5,At risk / Low value,3,Occasional
16933,2011-12-08 12:54:00,1,5,530.08,5,3,3,11,Loyal,0,Occasional
16934,2011-10-16 12:40:00,55,2,931.03,3,1,4,8,Occasional,0,Occasional
16936,2011-11-14 11:04:00,26,1,261.9,4,1,2,7,Occasional,3,Occasional
16938,2011-12-01 10:20:00,9,5,1878.43,5,3,4,12,Loyal,0,Occasional
16940,2011-10-18 13:15:00,52,3,3049.88,3,2,5,10,Loyal,0,Occasional
16942,2011-11-27 12:40:00,13,10,1878.51,4,4,4,12,Loyal,2,VIP / High value
16943,2011-05-12 11:57:00,212,3,816.73,1,2,3,6,At risk / Low value,1,At risk / Low value
16945,2011-11-18 11:39:00,22,19,4345.5,4,4,5,13,VIP / High value,2,VIP / High value
16947,2011-04-18 09:38:00,236,1,406.48,1,1,2,4,At risk / Low value,1,At risk / Low value
16948,2011-07-24 12:46:00,139,3,435.02,2,2,2,6,At risk / Low value,3,Occasional
16949,2011-12-06 11:07:00,4,7,1161.27,5,3,4,12,Loyal,0,Occasional
16950,2011-10-14 09:06:00,57,3,1178.56,3,2,4,9,Occasional,0,Occasional
16951,2011-08-08 13:25:00,123,4,1262.75,2,2,4,8,Occasional,0,Occasional
16952,2011-08-22 13:03:00,109,2,167.61,2,1,1,4,At risk / Low value,3,Occasional
16953,2011-11-09 15:54:00,30,1,20.8,4,1,1,6,At risk / Low value,3,Occasional
16954,2011-12-09 09:46:00,1,9,2085.08,5,4,5,14,VIP / High value,2,VIP / High value
16955,2011-06-08 10:36:00,185,5,493.67,1,3,3,7,Occasional,1,At risk / Low value
16956,2011-11-30 14:28:00,9,2,292.34,5,1,2,8,Occasional,3,Occasional
16957,2011-04-14 13:56:00,239,2,416.64,1,1,2,4,At risk / Low value,1,At risk / Low value
16959,2011-09-13 15:03:00,87,1,117.35000000000001,2,1,1,4,At risk / Low value,3,Occasional
16960,2011-11-01 11:35:00,39,3,507.05,3,2,3,8,Occasional,3,Occasional
16961,2011-08-15 13:46:00,116,1,234.17,2,1,1,4,At risk / Low value,3,Occasional
16963,2011-06-05 13:48:00,187,1,110.55000000000001,1,1,1,3,At risk / Low value,1,At risk / Low value
16965,2011-04-27 12:08:00,227,1,201.19,1,1,1,3,At risk / Low value,1,At risk / Low value
16966,2011-12-01 13:40:00,8,10,2148.47,5,4,5,14,VIP / High value,2,VIP / High value
16967,2011-06-03 14:24:00,189,1,319.02,1,1,2,4,At risk / Low value,1,At risk / Low value
16968,2011-12-05 15:02:00,4,2,439.43,5,1,2,8,Occasional,3,Occasional
16969,2011-10-31 13:12:00,39,3,650.41,3,2,3,8,Occasional,0,Occasional
16971,2011-12-07 09:15:00,3,2,232.20999999999998,5,1,1,7,Occasional,3,Occasional
16976,2011-03-17 16:33:00,267,1,251.51999999999998,1,1,2,4,At risk / Low value,1,At risk / Low value
16978,2011-09-23 12:50:00,78,1,344.33,2,1,2,5,At risk / Low value,3,Occasional
16979,2011-12-06 12:21:00,4,8,1809.05,5,4,4,13,VIP / High value,0,Occasional
16980,2011-03-29 16:36:00,255,2,1028.46,1,1,4,6,At risk / Low value,1,At risk / Low value
16982,2011-10-10 12:28:00,61,1,384.06,3,1,2,6,At risk / Low value,3,Occasional
16983,2011-11-27 12:10:00,13,8,1894.82,4,4,4,12,Loyal,0,Occasional
16984,2011-09-22 18:21:00,78,5,4370.59,2,3,5,10,Loyal,0,Occasional
16985,2011-11-22 13:33:00,17,11,5461.62,4,4,5,13,VIP / High value,2,VIP / High value
16986,2011-11-10 11:55:00,30,2,1873.2,4,1,4,9,Occasional,0,Occasional
16987,2011-12-06 17:26:00,3,7,1616.8,5,3,4,12,Loyal,0,Occasional
16988,2011-12-04 16:02:00,5,1,126.12,5,1,1,7,Occasional,3,Occasional
16989,2011-12-02 16:39:00,7,6,1133.25,5,3,4,12,Loyal,0,Occasional
16990,2011-05-05 08:30:00,219,1,179.0,1,1,1,3,At risk / Low value,1,At risk / Low value
16992,2011-11-29 11:50:00,11,6,1601.8600000000001,5,3,4,12,Loyal,0,Occasional
16996,2011-11-09 16:43:00,30,9,1427.46,4,4,4,12,Loyal,0,Occasional
16997,2011-02-24 17:28:00,288,3,702.0,1,2,3,6,At risk / Low value,1,At risk / Low value
16998,2011-07-13 09:49:00,150,6,287.02000000000004,2,3,2,7,Occasional,0,Occasional
16999,2011-11-16 13:53:00,23,2,484.82,4,1,3,8,Occasional,3,Occasional
17001,2011-12-09 09:38:00,1,11,3989.57,5,4,5,14,VIP / High value,2,VIP / High value
17002,2011-09-27 16:48:00,73,4,1487.78,2,2,4,8,Occasional,0,Occasional
17004,2011-10-24 14:25:00,46,2,1312.1399999999999,3,1,4,8,Occasional,0,Occasional
17006,2011-12-05 12:09:00,5,4,781.78,5,2,3,10,Loyal,0,Occasional
17007,2011-10-20 10:47:00,51,7,877.4300000000001,3,3,3,9,Occasional,0,Occasional
17010,2011-11-23 11:04:00,17,2,185.46,4,1,1,6,At risk / Low value,3,Occasional
17011,2011-11-09 13:30:00,30,1,270.9,4,1,2,7,Occasional,3,Occasional
17014,2011-12-01 14:09:00,8,4,562.6800000000001,5,2,3,10,Loyal,0,Occasional
17015,2011-11-11 10:45:00,29,3,1838.6100000000001,4,2,4,10,Loyal,0,Occasional
17017,2011-12-07 09:32:00,3,27,8574.11,5,4,5,14,VIP / High value,2,VIP / High value
17018,2011-10-30 11:42:00,41,2,920.1,3,1,4,8,Occasional,0,Occasional
17019,2011-11-28 13:06:00,11,4,1258.08,5,2,4,11,Loyal,0,Occasional
17022,2011-11-08 17:09:00,31,1,71.0,4,1,1,6,At risk / Low value,3,Occasional
17024,2011-10-25 13:47:00,45,3,95.85,3,2,1,6,At risk / Low value,3,Occasional
17025,2011-10-10 09:06:00,61,3,357.77,3,2,2,7,Occasional,3,Occasional
17026,2011-06-07 14:28:00,185,2,154.82999999999998,1,1,1,3,At risk / Low value,1,At risk / Low value
17027,2011-09-22 12:24:00,79,7,835.86,2,3,3,8,Occasional,0,Occasional
17029,2011-08-21 11:06:00,111,2,716.0,2,1,3,6,At risk / Low value,3,Occasional
17030,2011-10-07 08:49:00,64,1,146.87,3,1,1,5,At risk / Low value,3,Occasional
17031,2011-11-28 10:23:00,12,2,380.35,4,1,2,7,Occasional,3,Occasional
17033,2011-09-14 14:34:00,86,3,1030.14,2,2,4,8,Occasional,0,Occasional
17034,2011-11-23 15:14:00,16,4,734.5699999999999,4,2,3,9,Occasional,0,Occasional
17035,2011-04-08 11:23:00,246,3,388.33,1,2,2,5,At risk / Low value,1,At risk / Low value
17037,2011-09-22 17:20:00,78,2,1253.22,2,1,4,7,Occasional,0,Occasional
17038,2011-11-09 13:50:00,30,1,112.4,4,1,1,6,At risk / Low value,3,Occasional
17040,2011-07-25 10:19:00,138,1,449.73,2,1,2,5,At risk / Low value,3,Occasional
17041,2011-11-13 11:21:00,27,4,1055.69,4,2,4,10,Loyal,0,Occasional
17042,2011-12-07 12:26:00,3,5,1036.58,5,3,4,12,Loyal,0,Occasional
17043,2011-11-07 15:33:00,32,4,1735.18,3,2,4,9,Occasional,0,Occasional
17044,2011-12-01 08:54:00,9,3,897.4300000000001,5,2,3,10,Loyal,0,Occasional
17045,2011-08-18 17:09:00,113,3,339.44,2,2,2,6,At risk / Low value,3,Occasional
17046,2011-07-05 14:24:00,157,1,642.02,2,1,3,6,At risk / Low value,3,Occasional
17047,2011-09-15 13:27:00,85,3,1100.9,2,2,4,8,Occasional,0,Occasional
17048,2011-08-16 14:51:00,115,6,864.32,2,3,3,8,Occasional,0,Occasional
17049,2011-12-07 10:48:00,3,11,5589.83,5,4,5,14,VIP / High value,2,VIP / High value
17050,2011-09-04 13:48:00,96,6,3185.64,2,3,5,10,Loyal,0,Occasional
17051,2011-05-29 14:13:00,194,1,240.89000000000001,1,1,1,3,At risk / Low value,1,At risk / Low value
17052,2011-11-11 14:50:00,28,1,399.09,4,1,2,7,Occasional,3,Occasional
17053,2011-08-03 10:55:00,129,2,496.38,2,1,3,6,At risk / Low value,3,Occasional
17054,2011-11-11 12:56:00,28,6,1353.83,4,3,4,11,Loyal,0,Occasional
17058,2011-09-19 10:13:00,82,3,1179.89,2,2,4,8,Occasional,0,Occasional
17059,2011-11-10 12:27:00,30,5,3080.39,4,3,5,12,Loyal,0,Occasional
17060,2011-03-18 13:27:00,266,1,234.24,1,1,1,3,At risk / Low value,1,At risk / Low value
17061,2011-09-27 11:24:00,74,12,5116.13,2,4,5,11,Loyal,2,VIP / High value
17062,2011-01-30 11:01:00,314,5,529.4300000000001,1,3,3,7,Occasional,1,At risk / Low value
17063,2011-12-01 08:46:00,9,11,1421.59,5,4,4,13,VIP / High value,2,VIP / High value
17064,2011-10-12 10:18:00,59,3,855.45,3,2,3,8,Occasional,0,Occasional
17068,2011-11-27 13:14:00,12,22,4531.34,4,4,5,13,VIP / High value,2,VIP / High value
17069,2011-11-11 17:13:00,28,13,2655.2200000000003,4,4,5,13,VIP / High value,2,VIP / High value
17070,2011-08-17 17:01:00,114,1,304.24,2,1,2,5,At risk / Low value,3,Occasional
17071,2011-12-01 09:06:00,9,14,2385.48,5,4,5,14,VIP / High value,2,VIP / High value
17073,2011-11-22 11:47:00,18,4,1446.09,4,2,4,10,Loyal,0,Occasional
17075,2011-11-22 11:58:00,18,5,813.77,4,3,3,10,Loyal,0,Occasional
17076,2011-11-03 17:53:00,36,3,841.0799999999999,3,2,3,8,Occasional,0,Occasional
17078,2011-11-03 19:17:00,36,2,378.2,3,1,2,6,At risk / Low value,3,Occasional
17079,2011-09-22 15:34:00,78,1,118.80000000000001,2,1,1,4,At risk / Low value,3,Occasional
17080,2011-11-17 12:59:00,22,3,285.5,4,2,2,8,Occasional,3,Occasional
17081,2011-11-14 12:56:00,25,2,288.91,4,1,2,7,Occasional,3,Occasional
17082,2011-11-06 15:17:00,33,2,2003.85,3,1,4,8,Occasional,0,Occasional
17083,2011-08-22 15:43:00,109,3,1405.78,2,2,4,8,Occasional,0,Occasional
17084,2011-11-04 14:54:00,35,2,2747.9900000000002,3,1,5,9,Occasional,0,Occasional
17085,2011-08-08 14:15:00,123,6,1550.8,2,3,4,9,Occasional,0,Occasional
17086,2011-12-02 13:54:00,7,6,2050.08,5,3,5,13,VIP / High value,0,Occasional
17088,2011-11-11 14:23:00,28,4,1991.01,4,2,4,10,Loyal,0,Occasional
17090,2011-12-05 13:44:00,4,8,1972.55,5,4,4,13,VIP / High value,0,Occasional
17091,2011-12-07 10:43:00,3,10,3802.81,5,4,5,14,VIP / High value,2,VIP / High value
17092,2011-10-20 19:51:00,50,4,1774.03,3,2,4,9,Occasional,0,Occasional
17094,2011-01-25 17:24:00,318,2,270.20000000000005,1,1,2,4,At risk / Low value,1,At risk / Low value
17095,2011-11-17 16:40:00,22,6,1088.2,4,3,4,11,Loyal,0,Occasional
17096,2011-11-30 15:05:00,9,7,992.6800000000001,5,3,4,12,Loyal,0,Occasional
17097,2011-12-07 17:05:00,2,9,937.92,5,4,4,13,VIP / High value,0,Occasional
17100,2011-11-21 16:36:00,18,2,971.74,4,1,4,9,Occasional,0,Occasional
17101,2011-11-29 13:57:00,10,4,1621.73,5,2,4,11,Loyal,0,Occasional
17102,2011-03-23 10:08:00,262,1,25.5,1,1,1,3,At risk / Low value,1,At risk / Low value
17105,2011-07-03 15:53:00,159,2,665.78,2,1,3,6,At risk / Low value,3,Occasional
17107,2011-11-07 08:41:00,33,7,10362.48,3,3,5,11,Loyal,2,VIP / High value
17109,2011-11-10 16:59:00,29,8,865.9300000000001,4,4,3,11,Loyal,0,Occasional
17110,2011-06-27 12:58:00,165,1,163.29999999999998,2,1,1,4,At risk / Low value,1,At risk / Low value
17111,2011-10-23 15:59:00,47,1,231.61,3,1,1,5,At risk / Low value,3,Occasional
17114,2011-12-04 12:17:00,6,10,739.72,5,4,3,12,Loyal,0,Occasional
17115,2011-12-01 14:30:00,8,5,806.9000000000001,5,3,3,11,Loyal,0,Occasional
17117,2011-02-24 13:54:00,288,1,116.19999999999999,1,1,1,3,At risk / Low value,1,At risk / Low value
17118,2011-01-26 12:19:00,318,1,157.02,1,1,1,3,At risk / Low value,1,At risk / Low value
17119,2011-12-06 14:40:00,3,3,593.61,5,2,3,10,Loyal,0,Occasional
17120,2011-04-20 15:21:00,233,1,307.46,1,1,2,4,At risk / Low value,1,At risk / Low value
17122,2011-08-12 14:33:00,119,1,138.32,2,1,1,4,At risk / Low value,3,Occasional
17123,2011-07-01 10:47:00,162,1,345.29999999999995,2,1,2,5,At risk / Low value,1,At risk / Low value
17124,2011-06-07 14:02:00,185,1,294.24,1,1,2,4,At risk / Low value,1,At risk / Low value
17125,2011-10-20 14:41:00,50,1,230.5,3,1,1,5,At risk / Low value,3,Occasional
17126,2011-07-10 13:52:00,152,7,976.55,2,3,4,9,Occasional,0,Occasional
17128,2011-01-09 12:02:00,335,1,157.09,1,1,1,3,At risk / Low value,1,At risk / Low value
17131,2011-12-04 12:52:00,5,5,2463.17,5,3,5,13,VIP / High value,0,Occasional
17133,2011-11-24 12:27:00,16,7,4892.240000000001,4,3,5,12,Loyal,2,VIP / High value
17134,2011-08-25 09:53:00,107,2,413.2,2,1,2,5,At risk / Low value,3,Occasional
17135,2011-11-23 16:48:00,16,7,1139.73,4,3,4,11,Loyal,0,Occasional
17138,2011-03-09 11:54:00,276,1,380.5,1,1,2,4,At risk / Low value,1,At risk / Low value
17139,2011-11-24 10:12:00,16,15,10567.87,4,4,5,13,VIP / High value,2,VIP / High value
17140,2011-04-06 13:33:00,247,1,454.12,1,1,2,4,At risk / Low value,1,At risk / Low value
17142,2011-04-14 18:22:00,239,1,579.0,1,1,3,5,At risk / Low value,1,At risk / Low value
17144,2011-12-08 17:57:00,1,2,984.57,5,1,4,10,Loyal,0,Occasional
17146,2011-08-26 12:44:00,106,3,749.78,2,2,3,7,Occasional,0,Occasional
17147,2011-11-17 12:32:00,23,6,1679.64,4,3,4,11,Loyal,0,Occasional
17148,2011-10-19 09:59:00,52,1,124.88,3,1,1,5,At risk / Low value,3,Occasional
17152,2011-05-29 12:19:00,195,4,1503.5,1,2,4,7,Occasional,0,Occasional
17153,2011-11-15 13:42:00,24,1,213.78,4,1,1,6,At risk / Low value,3,Occasional
17154,2011-09-25 13:42:00,75,1,329.34,2,1,2,5,At risk / Low value,3,Occasional
17155,2011-11-22 12:38:00,18,2,251.70000000000002,4,1,2,7,Occasional,3,Occasional
17157,2011-12-02 09:10:00,8,3,306.55,5,2,2,9,Occasional,3,Occasional
17158,2011-11-07 15:15:00,32,3,1266.97,3,2,4,9,Occasional,0,Occasional
17159,2011-11-18 10:52:00,22,4,1534.73,4,2,4,10,Loyal,0,Occasional
17160,2011-11-08 14:05:00,31,6,3518.03,4,3,5,12,Loyal,0,Occasional
17162,2011-11-11 11:34:00,29,11,1707.21,4,4,4,12,Loyal,2,VIP / High value
17163,2011-11-18 08:57:00,22,2,293.1,4,1,2,7,Occasional,3,Occasional
17164,2011-11-07 09:14:00,33,8,2466.4,3,4,5,12,Loyal,0,Occasional
17165,2011-02-28 16:39:00,284,1,158.68,1,1,1,3,At risk / Low value,1,At risk / Low value
17166,2011-11-01 09:46:00,39,3,189.49,3,2,1,6,At risk / Low value,3,Occasional
17169,2011-10-20 19:15:00,50,4,816.88,3,2,3,8,Occasional,0,Occasional
17171,2011-02-23 16:37:00,289,1,224.91,1,1,1,3,At risk / Low value,1,At risk / Low value
17172,2011-09-26 12:04:00,75,2,313.26,2,1,2,5,At risk / Low value,3,Occasional
17173,2011-12-04 14:40:00,5,9,3755.65,5,4,5,14,VIP / High value,2,VIP / High value
17174,2011-05-06 11:47:00,218,1,59.9,1,1,1,3,At risk / Low value,1,At risk / Low value
17175,2011-10-26 15:31:00,44,5,1430.94,3,3,4,10,Loyal,0,Occasional
17176,2011-05-22 12:41:00,202,1,306.13,1,1,2,4,At risk / Low value,1,At risk / Low value
17179,2011-06-14 16:48:00,178,3,711.79,1,2,3,6,At risk / Low value,1,At risk / Low value
17180,2011-10-14 15:46:00,56,6,768.32,3,3,3,9,Occasional,0,Occasional
17181,2011-10-13 14:48:00,57,2,239.92000000000002,3,1,1,5,At risk / Low value,3,Occasional
17183,2011-12-02 10:07:00,8,8,3286.9100000000003,5,4,5,14,VIP / High value,2,VIP / High value
17186,2011-10-24 10:20:00,47,2,144.0,3,1,1,5,At risk / Low value,3,Occasional
17187,2011-04-27 12:39:00,227,1,203.95,1,1,1,3,At risk / Low value,1,At risk / Low value
17188,2011-11-28 13:53:00,11,9,2275.58,5,4,5,14,VIP / High value,2,VIP / High value
17189,2011-08-25 19:39:00,106,2,383.75,2,1,2,5,At risk / Low value,3,Occasional
17190,2011-10-12 11:33:00,59,3,249.74,3,2,2,7,Occasional,3,Occasional
17191,2011-11-11 16:58:00,28,7,2093.68,4,3,5,12,Loyal,0,Occasional
17193,2011-11-04 12:47:00,36,9,1674.46,3,4,4,11,Loyal,0,Occasional
17194,2011-03-11 12:05:00,274,2,262.62,1,1,2,4,At risk / Low value,1,At risk / Low value
17197,2011-11-10 10:32:00,30,1,1013.01,4,1,4,9,Occasional,3,Occasional
17198,2011-11-16 10:39:00,24,3,692.22,4,2,3,9,Occasional,0,Occasional
17201,2011-10-17 11:55:00,54,1,289.78,3,1,2,6,At risk / Low value,3,Occasional
17203,2011-11-04 12:27:00,36,6,3560.08,3,3,5,11,Loyal,0,Occasional
17204,2011-06-23 13:54:00,169,9,1352.91,2,4,4,10,Loyal,0,Occasional
17205,2011-10-17 12:46:00,54,1,384.08,3,1,2,6,At risk / Low value,3,Occasional
17206,2011-10-17 13:25:00,53,1,204.24,3,1,1,5,At risk / Low value,3,Occasional
17211,2011-11-13 12:03:00,27,9,2299.67,4,4,5,13,VIP / High value,2,VIP / High value
17212,2011-03-31 19:42:00,253,1,226.85,1,1,1,3,At risk / Low value,1,At risk / Low value
17213,2011-10-30 14:53:00,40,11,2741.08,3,4,5,12,Loyal,2,VIP / High value
17214,2011-10-10 13:17:00,60,7,974.12,3,3,4,10,Loyal,0,Occasional
17217,2011-04-19 17:19:00,234,1,113.5,1,1,1,3,At risk / Low value,1,At risk / Low value
17218,2011-12-05 13:52:00,4,10,1951.97,5,4,4,13,VIP / High value,2,VIP / High value
17219,2011-11-08 11:25:00,32,1,114.23,3,1,1,5,At risk / Low value,3,Occasional
17220,2011-11-15 13:47:00,24,14,3187.55,4,4,5,13,VIP / High value,2,VIP / High value
17221,2011-12-02 13:35:00,7,2,334.48,5,1,2,8,Occasional,3,Occasional
17222,2011-10-05 13:58:00,65,1,328.65,3,1,2,6,At risk / Low value,3,Occasional
17223,2011-02-02 15:57:00,310,2,416.89,1,1,2,4,At risk / Low value,1,At risk / Low value
17226,2011-02-04 11:52:00,309,1,393.49,1,1,2,4,At risk / Low value,1,At risk / Low value
17227,2011-11-21 10:51:00,19,6,939.32,4,3,4,11,Loyal,0,Occasional
17228,2011-11-24 10:24:00,16,8,1906.09,4,4,4,12,Loyal,0,Occasional
17229,2011-09-04 13:56:00,96,2,318.76,2,1,2,5,At risk / Low value,3,Occasional
17230,2011-03-20 16:12:00,264,11,3466.67,1,4,5,10,Loyal,2,VIP / High value
17231,2011-11-27 15:18:00,12,14,3078.22,4,4,5,13,VIP / High value,2,VIP / High value
17232,2011-12-07 12:21:00,3,2,417.77,5,1,2,8,Occasional,3,Occasional
